"Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
3.042,0.144,720.27,12.6,0.0,0.0,0.0
2.856,0.15,723.42,11.4,0.0,0.0,3.0
10.7459,0.156,721.38,11.4,0.0,0.0,3.0
3.8325,0.156,722.19,11.4,0.0,0.0,0.0
8.13544,0.156,722.4,11.4,0.0,0.0,3.0
3.8154,0.156,721.53,11.4,0.0,0.0,3.0
3.9521,0.104,481.56,7.6,0.0,0.0,0.0
3.8097,0.15,720.66,12.6,0.0,0.0,3.0
6.11223,0.152,478.8,8.8,0.0,0.0,2.0
3.138,0.228,718.56,13.2,0.0,0.0,0.0
2.06,0.14,474.72,8.4,0.0,0.0,2.0
3.12565,0.144,475.46,8.4,0.0,0.0,2.0
5.25777,0.14,475.14,8.4,0.0,0.0,0.0
2.532,0.14,474.46,8.4,0.0,0.0,2.0
3.7965,0.228,718.26,12.6,0.0,0.0,0.0
9.94176,0.0,479.8,8.0,0.0,0.0,2.0
7.73031,0.112,475.68,7.6,0.0,0.0,2.0
3.78015,0.162,715.2,11.4,0.0,0.0,0.0
2.5179,0.108,476.22,7.6,0.0,0.0,2.0
2.51737,0.162,715.32,11.4,0.0,0.0,3.0
3.88402,0.108,477.38,7.6,0.0,0.0,0.0
3.76725,0.162,714.9,11.4,0.0,0.0,3.0
1.872,0.104,478.44,7.6,0.0,0.0,2.0
3.7755,0.168,715.05,13.8,0.0,0.0,0.0
5.62679,0.112,476.68,10.0,0.0,0.0,2.0
4.43612,0.1,478.26,10.0,0.0,0.0,2.0
7.82555,0.0,715.71,18.0,0.0,0.0,0.0
3.696,0.36,716.88,17.4,0.0,0.0,3.0
2.132,0.172,479.34,9.6,0.0,0.0,0.0
3.51669,0.0,476.42,10.0,0.0,0.0,2.0
3.80581,0.0,477.12,10.8,0.0,0.0,2.0
2.88465,0.0,480.38,10.8,0.0,0.0,0.0
4.76038,0.0,721.77,16.2,0.0,0.0,3.0
3.91005,0.168,726.42,14.4,0.0,0.0,3.0
2.5938,0.128,483.6,7.2,0.0,0.0,0.0
3.879,0.0,722.73,12.0,0.0,0.0,3.0
3.8811,0.0,724.68,13.2,0.0,0.0,3.0
10.73397,0.0,720.93,18.0,0.0,0.0,0.0
4.40809,0.0,478.64,15.6,0.0,0.0,2.0
6.67377,0.174,717.81,21.0,0.0,0.0,3.0
4.04535,0.186,716.64,15.6,0.0,0.0,0.0
4.9004,0.192,718.44,15.6,0.0,0.0,3.0
3.63703,0.128,478.14,10.4,0.0,0.0,2.0
4.1172,0.192,719.1,15.6,0.0,0.0,0.0
14.84274,0.246,720.45,37.2,0.0,108.0,3.0
5.6481,0.294,718.89,37.8,0.0,111.0,3.0
3.8807,0.148,476.56,24.8,0.0,72.0,0.0
3.9411,0.0,480.38,16.0,0.0,40.0,2.0
6.0549,0.156,716.25,33.0,0.0,90.0,3.0
15.44301,0.0,714.21,36.6,0.0,108.0,0.0
12.00334,0.156,716.64,34.2,0.0,102.0,3.0
3.66,0.0,480.92,15.2,0.0,32.0,2.0
12.02713,0.156,721.38,37.8,0.0,111.0,0.0
8.946,0.216,722.43,37.2,0.0,111.0,3.0
6.87045,0.204,725.31,22.2,0.0,51.0,3.0
7.03095,0.222,722.7,36.6,0.0,102.0,0.0
9.69154,0.116,481.4,22.0,0.0,60.0,2.0
7.2663,0.3,725.37,26.4,0.0,60.0,0.0
4.9631,0.344,480.68,25.6,0.0,78.0,2.0
6.98636,0.4,481.28,19.2,0.0,48.0,2.0
5.388,0.36,481.98,22.8,0.0,58.0,0.0
5.2355,0.608,478.8,27.6,0.0,76.0,2.0
6.31927,0.636,481.04,17.2,0.0,38.0,2.0
9.288,0.96,718.11,39.0,0.0,102.0,0.0
10.00852,0.62,480.12,21.6,0.0,54.0,2.0
5.5538,0.652,479.66,22.4,0.0,52.0,2.0
5.6476,0.6,478.72,25.6,0.0,70.0,0.0
4.16,0.656,478.38,17.6,0.0,36.0,2.0
8.69625,0.84,712.89,41.4,0.0,111.0,3.0
9.37039,0.44,477.2,18.0,0.0,38.0,0.0
6.372,0.384,477.18,26.8,0.0,66.0,2.0
7.332,0.66,716.01,31.2,0.0,72.0,3.0
13.23799,0.576,713.07,36.6,0.0,87.0,0.0
5.988,0.296,476.24,24.0,0.0,60.0,2.0
5.9476,0.14,476.94,20.4,0.0,44.0,0.0
5.9531,0.2,476.34,24.4,0.0,66.0,2.0
10.51126,0.22,480.38,18.8,0.0,40.0,2.0
9.426,0.264,717.33,39.6,0.0,108.0,0.0
5.8749,0.184,483.44,17.2,0.0,36.0,2.0
8.29456,0.184,479.5,26.4,0.0,74.0,2.0
5.8238,0.196,481.2,15.2,0.0,36.0,0.0
5.52,0.272,479.94,23.2,0.0,70.0,2.0
6.20995,0.39,719.46,21.0,0.0,54.0,3.0
5.16,0.28,480.9,22.0,0.0,66.0,0.0
5.244,0.396,722.04,21.6,0.0,51.0,3.0
5.152,0.276,479.98,22.0,0.0,68.0,2.0
5.538,0.408,720.57,23.4,0.0,57.0,0.0
8.4204,0.768,714.63,32.4,0.0,96.0,3.0
8.18426,0.774,715.92,26.4,0.0,60.0,0.0
5.35277,0.536,476.98,20.0,0.0,56.0,2.0
5.5331,0.512,477.6,19.6,0.0,50.0,2.0
7.30987,0.556,479.54,18.4,0.0,50.0,0.0
8.27595,0.756,714.39,31.2,0.0,84.0,3.0
3.568,0.54,476.0,15.2,0.0,38.0,2.0
7.17,0.75,712.92,31.2,0.0,84.0,0.0
8.42438,0.52,475.58,16.0,0.0,36.0,2.0
10.44635,0.508,477.06,20.4,0.0,56.0,2.0
7.17678,0.412,477.52,14.4,0.0,32.0,0.0
8.0364,0.354,711.18,30.0,0.0,90.0,3.0
2.912,0.26,475.62,12.8,0.0,30.0,0.0
7.23,0.336,707.91,31.2,0.0,87.0,3.0
12.20326,0.39,710.97,19.8,0.0,51.0,3.0
7.46401,0.236,474.78,20.0,0.0,54.0,0.0
6.033,0.46,477.8,15.2,0.0,36.0,2.0
7.7235,0.684,716.97,30.6,0.0,81.0,3.0
3.616,0.48,478.08,15.6,0.0,38.0,0.0
6.51322,0.468,480.86,19.6,0.0,50.0,2.0
5.62993,0.496,481.1,16.4,0.0,40.0,2.0
4.9995,0.456,478.96,18.4,0.0,46.0,0.0
14.02616,0.756,723.57,25.2,0.0,63.0,3.0
4.9332,0.476,481.72,18.4,0.0,48.0,2.0
4.088,0.668,480.12,17.6,0.0,40.0,0.0
6.396,1.074,717.33,28.8,0.0,72.0,3.0
6.14333,1.11,717.72,26.4,0.0,60.0,3.0
7.2213,1.074,715.35,25.2,0.0,57.0,0.0
5.688,0.876,714.6,25.8,0.0,63.0,3.0
1.916,0.54,478.8,8.4,0.0,8.0,0.0
4.5946,0.544,476.46,8.4,0.0,12.0,2.0
3.89249,0.792,713.82,12.0,0.0,12.0,3.0
6.6417,0.804,713.1,12.6,0.0,15.0,0.0
6.57585,0.798,714.12,12.0,0.0,12.0,3.0
3.6688,0.48,479.4,8.0,0.0,10.0,2.0
2.88626,0.296,480.0,7.2,0.0,8.0,0.0
2.472,0.408,718.83,10.2,0.0,15.0,3.0
6.43577,0.288,721.38,8.4,0.0,3.0,3.0
4.0192,0.252,479.94,6.8,0.0,2.0,2.0
3.9882,0.536,478.56,10.4,0.0,2.0,20.0
3.792,0.834,719.73,16.2,0.0,6.0,33.0
4.41075,0.528,477.8,10.8,0.0,2.0,20.0
1.9999,0.448,477.76,10.0,0.0,4.0,18.0
5.06368,0.176,476.08,5.2,0.0,2.0,2.0
15.59967,0.726,713.91,9.6,0.0,3.0,3.0
5.42295,0.804,716.7,15.0,0.0,3.0,0.0
3.6648,0.8,474.02,24.8,0.0,4.0,2.0
5.37267,0.764,474.72,26.0,0.0,2.0,2.0
5.11904,0.824,474.7,26.4,0.0,4.0,0.0
4.88154,0.832,473.34,26.0,0.0,2.0,2.0
6.044,0.82,474.62,26.0,0.0,2.0,0.0
3.8484,0.54,476.22,17.6,0.0,2.0,2.0
5.78115,0.642,715.65,19.8,0.0,6.0,3.0
5.8005,1.134,713.67,34.8,0.0,3.0,0.0
5.907,1.128,711.54,37.8,0.0,3.0,3.0
8.38067,0.978,715.29,33.0,0.0,6.0,3.0
5.20193,1.008,717.81,29.4,0.0,3.0,0.0
5.94975,0.876,715.8,28.8,0.0,3.0,3.0
4.27591,0.488,477.3,14.4,0.0,4.0,2.0
5.90925,0.558,713.97,22.2,0.0,3.0,0.0
7.78549,0.54,714.21,19.2,0.0,3.0,3.0
5.83025,0.356,477.38,15.2,0.0,4.0,2.0
3.9002,0.34,477.26,14.8,0.0,2.0,0.0
5.82465,0.588,718.86,21.6,0.0,3.0,3.0
3.8509,0.364,477.0,11.6,0.0,2.0,0.0
2.368,0.304,476.88,10.0,0.0,4.0,2.0
2.412,0.264,479.44,10.0,0.0,2.0,2.0
7.46709,0.276,479.7,10.0,0.0,2.0,0.0
3.32143,0.402,718.32,15.0,0.0,6.0,3.0
3.648,0.42,718.08,15.0,0.0,3.0,3.0
4.56208,0.264,477.1,10.0,0.0,2.0,0.0
2.424,0.276,477.76,10.0,0.0,4.0,2.0
3.72793,0.204,478.92,10.0,0.0,2.0,2.0
1.94382,0.516,720.48,15.6,0.0,3.0,0.0
5.79,0.966,717.69,27.0,0.0,3.0,3.0
8.832,1.362,714.03,37.8,0.0,6.0,3.0
9.50186,1.338,716.49,37.2,0.0,3.0,0.0
6.18915,1.314,717.33,36.6,0.0,3.0,3.0
9.13094,1.266,717.9,36.0,0.0,6.0,3.0
6.39345,0.81,719.64,25.2,0.0,3.0,0.0
4.254,0.63,718.92,18.0,0.0,3.0,3.0
5.16639,0.648,719.37,18.0,0.0,6.0,0.0
6.05887,0.536,480.02,11.6,0.0,2.0,2.0
2.92229,0.63,716.19,20.4,0.0,3.0,3.0
8.17287,0.264,721.35,9.6,0.0,3.0,0.0
7.71499,0.192,483.28,6.8,0.0,4.0,2.0
0.91391,0.276,725.76,9.6,0.0,3.0,3.0
6.03501,0.288,725.22,10.2,0.0,3.0,0.0
2.94717,0.192,483.52,6.8,0.0,4.0,2.0
3.8758,0.172,479.94,6.4,0.0,2.0,2.0
1.608,0.176,478.68,6.8,0.0,2.0,0.0
2.34,0.24,713.34,9.6,0.0,3.0,3.0
1.604,0.176,477.76,6.8,0.0,4.0,2.0
7.08618,0.168,478.14,6.4,0.0,2.0,0.0
1.604,0.176,477.66,6.8,0.0,2.0,2.0
3.3764,0.168,478.76,6.4,0.0,4.0,2.0
2.82,0.42,714.39,12.0,0.0,9.0,0.0
2.6945,0.484,475.84,9.2,0.0,10.0,2.0
2.96375,0.568,477.22,9.2,0.0,8.0,2.0
0.17815,0.516,474.6,9.2,0.0,10.0,0.0
3.204,0.822,710.88,13.8,0.0,12.0,3.0
4.6953,0.768,710.07,13.8,0.0,12.0,0.0
4.63995,0.798,707.52,13.8,0.0,15.0,3.0
4.27771,0.504,472.16,8.8,0.0,8.0,2.0
6.59489,0.416,471.18,11.6,0.0,4.0,0.0
2.796,0.452,471.94,12.0,0.0,4.0,2.0
4.6221,0.894,709.02,18.6,0.0,3.0,3.0
3.0969,0.58,471.5,13.2,0.0,2.0,0.0
4.69845,0.852,708.33,24.6,0.0,6.0,3.0
2.98478,0.816,706.44,24.6,0.0,3.0,0.0
4.8009,0.834,706.8,23.4,0.0,3.0,3.0
5.112,0.84,708.39,21.6,0.0,3.0,3.0
3.3763,0.556,471.22,13.6,0.0,4.0,0.0
4.884,0.852,708.69,21.0,0.0,3.0,3.0
4.8675,0.54,706.53,19.2,0.0,0.0,3.0
4.602,0.528,702.99,19.8,0.0,0.0,0.0
4.65825,0.522,704.37,19.2,0.0,0.0,3.0
3.9462,0.12,470.92,12.4,0.0,2.0,0.0
3.64293,0.096,470.04,12.0,0.0,0.0,2.0
2.9389,0.0,470.24,11.6,0.0,0.0,2.0
4.056,0.144,703.35,16.8,0.0,0.0,0.0
7.19926,0.0,470.92,11.6,0.0,0.0,2.0
2.9356,0.096,469.16,11.2,0.0,0.0,2.0
9.76533,0.0,703.44,17.4,0.0,3.0,0.0
4.062,0.144,704.04,16.8,0.0,0.0,3.0
3.27386,0.0,470.62,11.6,0.0,0.0,0.0
7.24209,0.138,710.07,16.8,0.0,0.0,3.0
13.41437,0.0,709.62,17.4,0.0,0.0,3.0
4.60815,0.138,706.26,16.8,0.0,0.0,0.0
7.08314,0.0,705.87,17.4,0.0,0.0,3.0
2.69106,0.16,472.44,12.4,0.0,0.0,2.0
3.504,0.156,470.98,14.8,0.0,2.0,0.0
2.38437,0.156,472.42,12.8,0.0,0.0,2.0
6.83669,0.246,707.46,18.6,0.0,0.0,0.0
4.98599,0.234,707.76,18.6,0.0,0.0,3.0
4.98375,0.258,710.43,18.6,0.0,0.0,3.0
11.56289,0.234,707.55,18.0,0.0,0.0,0.0
1.472,0.14,484.66,6.0,0.0,0.0,0.0
3.72986,0.14,483.52,6.0,0.0,0.0,2.0
1.608,0.0,482.5,6.8,0.0,0.0,2.0
8.13383,0.186,723.27,10.2,0.0,0.0,0.0
1.724,0.168,482.64,7.2,0.0,0.0,2.0
1.808,0.332,482.26,7.6,0.0,0.0,2.0
2.69198,0.336,482.88,7.6,0.0,0.0,0.0
1.9796,0.328,481.6,7.6,0.0,0.0,2.0
3.03185,0.492,721.41,11.4,0.0,0.0,0.0
1.776,0.328,481.22,7.2,0.0,0.0,2.0
3.0252,0.498,723.39,10.8,0.0,0.0,3.0
2.75093,0.486,721.62,10.8,0.0,0.0,0.0
1.56,0.0,481.24,6.4,0.0,0.0,2.0
2.04,0.216,722.16,8.4,0.0,0.0,3.0
2.016,0.228,722.22,8.4,0.0,0.0,0.0
9.94446,0.228,722.1,8.4,0.0,0.0,3.0
4.24631,0.228,721.17,8.4,0.0,0.0,3.0
3.09225,0.222,719.82,8.4,0.0,0.0,0.0
1.196,0.0,481.66,4.8,0.0,0.0,2.0
5.17176,0.0,723.18,7.2,0.0,0.0,3.0
1.764,0.0,723.3,7.2,0.0,0.0,0.0
4.39733,0.0,481.44,4.4,0.0,0.0,2.0
0.504,0.0,482.04,2.0,0.0,0.0,2.0
0.714,0.0,720.42,3.0,0.0,0.0,0.0
2.9259,0.27,720.57,4.2,0.0,0.0,3.0
7.85784,0.348,719.91,4.2,0.0,0.0,3.0
1.9021,0.232,479.74,2.8,0.0,0.0,0.0
2.81625,0.348,720.27,4.2,0.0,0.0,3.0
2.78295,0.342,719.64,4.8,0.0,0.0,0.0
2.7468,0.348,719.07,4.2,0.0,0.0,3.0
-0.19475,0.336,717.57,5.4,0.0,0.0,3.0
2.33732,0.224,478.6,3.6,0.0,0.0,0.0
5.83745,0.224,478.52,3.6,0.0,0.0,2.0
5.22419,0.232,479.3,2.8,0.0,0.0,2.0
1.7443,0.228,478.94,2.8,0.0,0.0,0.0
2.58585,0.342,718.11,4.2,0.0,0.0,3.0
2.24788,0.0,718.05,3.6,0.0,0.0,3.0
2.5293,0.414,717.66,6.0,0.0,0.0,0.0
1.6734,0.356,477.98,4.0,0.0,0.0,2.0
5.14511,0.344,477.78,4.0,0.0,0.0,2.0
2.84362,0.324,478.02,4.0,0.0,0.0,0.0
5.3526,0.48,717.09,6.0,0.0,0.0,3.0
0.79024,0.486,716.1,6.0,0.0,0.0,0.0
-1.10179,0.51,715.2,6.0,0.0,0.0,3.0
3.30715,0.62,475.26,8.4,0.0,0.0,18.0
2.40435,0.942,711.75,13.2,0.0,0.0,30.0
3.68477,0.948,712.08,13.8,0.0,0.0,33.0
5.78855,0.96,712.68,13.8,0.0,0.0,33.0
2.4105,0.816,714.9,9.0,0.0,0.0,12.0
1.662,0.894,720.18,7.8,0.0,0.0,0.0
1.096,0.596,479.9,5.2,0.0,0.0,2.0
1.782,1.02,719.79,8.4,0.0,0.0,3.0
1.555,0.792,479.44,6.4,0.0,0.0,0.0
1.58,0.792,479.8,7.2,0.0,0.0,2.0
9.25069,1.188,720.06,10.8,0.0,0.0,3.0
3.79081,0.788,479.44,7.2,0.0,0.0,0.0
2.568,1.164,716.52,12.0,0.0,0.0,3.0
2.4123,1.134,715.56,15.6,0.0,0.0,3.0
1.6239,0.512,477.72,7.6,0.0,0.0,0.0
2.736,0.78,717.66,11.4,0.0,0.0,3.0
0.55019,0.762,716.7,14.4,0.0,0.0,0.0
6.35527,0.762,714.36,11.4,0.0,0.0,3.0
2.688,0.738,709.95,11.4,0.0,0.0,3.0
11.34643,0.738,710.97,11.4,0.0,0.0,0.0
4.80357,0.732,712.29,11.4,0.0,0.0,3.0
2.502,0.45,712.11,10.2,0.0,0.0,3.0
2.7465,0.444,712.77,12.0,0.0,0.0,0.0
2.78775,0.0,713.25,11.4,0.0,0.0,3.0
5.49547,0.0,709.47,11.4,0.0,0.0,3.0
2.87565,0.0,703.59,12.6,0.0,0.0,0.0
4.17214,0.198,707.25,13.8,0.0,0.0,3.0
5.26823,0.276,709.8,13.8,0.0,0.0,0.0
4.34748,0.196,472.54,9.6,0.0,0.0,2.0
2.588,0.304,472.98,11.2,0.0,0.0,2.0
4.4909,0.354,710.46,18.6,0.0,0.0,0.0
6.13568,0.184,473.54,10.8,0.0,0.0,2.0
5.10803,0.282,711.69,13.8,0.0,0.0,3.0
3.3723,0.276,710.25,13.8,0.0,0.0,0.0
5.54459,0.306,709.14,14.4,0.0,0.0,3.0
3.24828,0.096,473.06,8.8,0.0,0.0,0.0
0.87205,0.0,475.82,8.4,0.0,0.0,2.0
3.03,0.0,710.61,12.6,0.0,0.0,3.0
2.02,0.0,473.66,8.4,0.0,0.0,0.0
3.054,0.0,713.49,12.6,0.0,0.0,3.0
4.28981,0.0,476.86,9.2,0.0,0.0,2.0
2.82903,0.0,476.42,12.4,0.0,0.0,0.0
3.0,0.0,475.1,12.4,0.0,0.0,2.0
7.5616,0.0,474.02,15.2,0.0,0.0,2.0
4.36879,0.0,473.0,15.6,0.0,0.0,0.0
3.30525,0.0,472.1,16.4,0.0,0.0,2.0
4.07655,0.0,709.14,24.6,0.0,0.0,0.0
4.1484,0.0,711.48,19.8,0.0,0.0,3.0
6.78503,0.45,712.08,18.0,0.0,0.0,3.0
6.48725,0.576,712.8,16.8,0.0,0.0,0.0
4.28175,0.57,711.18,16.2,0.0,0.0,3.0
3.95748,0.376,473.26,10.8,0.0,0.0,2.0
7.77708,0.592,474.5,12.0,0.0,0.0,0.0
4.584,1.158,713.82,19.8,0.0,0.0,3.0
2.54578,0.752,474.68,13.2,0.0,0.0,0.0
3.3,0.732,474.0,14.0,0.0,0.0,2.0
4.5309,1.074,709.05,22.2,0.0,0.0,3.0
4.57485,0.864,708.48,19.2,0.0,0.0,0.0
4.218,0.678,709.95,18.0,0.0,0.0,3.0
3.9157,0.448,473.68,12.0,0.0,0.0,2.0
4.212,0.666,710.37,18.0,0.0,0.0,0.0
4.236,0.642,708.45,18.0,0.0,0.0,3.0
3.06,0.34,471.9,12.8,0.0,0.0,0.0
3.2173,0.308,472.66,12.8,0.0,0.0,2.0
3.2464,0.144,475.58,12.4,0.0,0.0,2.0
4.9068,0.216,716.22,18.6,0.0,0.0,0.0
2.92,0.168,477.36,12.0,0.0,0.0,2.0
4.9524,0.336,713.01,16.8,0.0,0.0,3.0
5.99784,0.216,472.42,11.2,0.0,0.0,0.0
4.23378,0.296,473.16,11.6,0.0,0.0,2.0
7.8562,0.476,475.1,12.4,0.0,0.0,2.0
3.3254,0.48,475.4,12.4,0.0,0.0,0.0
7.65668,0.726,711.87,18.0,0.0,0.0,3.0
4.446,0.858,712.89,19.2,0.0,0.0,0.0
7.22624,1.098,714.72,19.2,0.0,0.0,3.0
2.92838,0.72,475.06,14.4,0.0,4.0,2.0
3.00502,0.72,472.94,13.2,0.0,2.0,0.0
4.014,0.744,710.04,16.8,0.0,3.0,3.0
5.19735,0.63,711.96,16.2,0.0,6.0,3.0
5.21205,0.324,711.18,15.0,0.0,3.0,0.0
3.588,0.246,711.87,15.0,0.0,3.0,3.0
3.588,0.24,711.69,15.0,0.0,6.0,3.0
3.606,0.252,713.61,15.0,0.0,3.0,0.0
2.404,0.168,475.98,10.0,0.0,2.0,2.0
3.3856,0.156,473.02,10.0,0.0,4.0,0.0
2.65175,0.428,473.36,17.2,0.0,2.0,2.0
9.05512,1.032,708.96,36.0,0.0,3.0,3.0
5.452,0.596,472.3,23.2,0.0,4.0,0.0
3.5427,0.556,473.76,22.8,0.0,2.0,2.0
8.91557,0.546,712.89,27.0,0.0,3.0,3.0
2.66,0.252,478.96,11.2,0.0,4.0,4.0
5.40945,0.96,715.74,23.4,0.0,3.0,30.0
7.61407,0.764,475.9,16.0,0.0,4.0,20.0
5.742,1.11,710.25,24.6,0.0,3.0,33.0
5.706,1.122,713.22,24.0,0.0,3.0,36.0
5.9508,0.424,475.74,11.2,0.0,2.0,0.0
13.44685,0.424,475.14,11.2,0.0,4.0,2.0
3.6394,0.464,474.26,13.6,0.0,2.0,2.0
1.6234,0.616,475.22,14.0,0.0,2.0,0.0
3.284,0.612,474.56,14.0,0.0,4.0,2.0
3.6772,0.612,474.42,14.4,0.0,2.0,2.0
4.866,0.528,708.9,20.4,0.0,3.0,0.0
4.13707,0.344,472.14,13.2,0.0,2.0,2.0
5.5353,0.522,709.29,19.2,0.0,3.0,0.0
3.6934,0.352,473.68,12.8,0.0,4.0,2.0
3.324,0.36,477.02,14.0,0.0,2.0,2.0
5.25536,0.364,478.08,14.0,0.0,2.0,0.0
12.93366,0.534,714.75,20.4,0.0,3.0,3.0
7.39818,0.54,714.12,19.2,0.0,3.0,3.0
5.6163,0.54,715.38,19.2,0.0,6.0,0.0
3.7502,0.412,476.32,13.2,0.0,2.0,2.0
8.98638,0.894,714.15,26.4,0.0,3.0,0.0
4.18,0.64,476.82,18.8,0.0,2.0,6.0
7.444,0.668,473.54,32.0,0.0,2.0,36.0
9.2393,1.014,706.77,45.0,3.0,3.0,57.0
5.568,0.628,474.3,23.6,4.0,4.0,36.0
6.19545,0.93,712.8,31.8,3.0,3.0,54.0
6.28455,0.93,712.86,31.8,3.0,3.0,54.0
5.028,0.616,474.74,21.2,2.0,2.0,36.0
4.3147,0.6,471.32,21.2,2.0,2.0,36.0
8.09469,0.6,471.86,21.2,2.0,2.0,36.0
4.968,0.6,471.54,21.2,2.0,4.0,34.0
6.7623,0.912,709.83,31.8,6.0,3.0,54.0
5.008,0.612,474.12,21.2,2.0,2.0,36.0
12.97989,0.93,712.38,31.8,3.0,3.0,54.0
6.38674,0.628,474.7,21.2,2.0,2.0,36.0
6.9873,0.792,711.57,31.2,3.0,3.0,54.0
11.21733,0.534,708.9,30.0,3.0,3.0,51.0
6.94155,0.534,709.5,30.0,6.0,6.0,54.0
6.9711,0.54,711.03,30.6,3.0,3.0,54.0
7.0527,0.546,712.92,30.6,3.0,3.0,54.0
10.10795,0.666,714.06,30.0,3.0,3.0,54.0
7.2,0.582,713.88,30.0,3.0,3.0,54.0
7.16625,0.276,714.33,29.4,3.0,3.0,54.0
9.59385,0.192,705.66,54.6,93.0,3.0,54.0
6.5532,0.124,470.0,38.0,74.0,4.0,34.0
1.3772,0.208,480.1,2.8,0.0,2.0,2.0
4.74011,0.3,721.29,3.6,0.0,3.0,0.0
1.3204,0.212,482.64,2.8,0.0,4.0,2.0
5.48517,0.208,483.72,2.4,0.0,2.0,2.0
4.2055,0.318,723.69,4.2,0.0,3.0,0.0
7.22616,0.306,723.57,3.6,0.0,6.0,3.0
8.69301,0.318,722.79,4.2,0.0,3.0,3.0
0.876,0.3,722.34,3.6,0.0,3.0,0.0
0.708,0.288,481.4,3.2,0.0,4.0,2.0
0.804,0.468,481.76,3.6,0.0,2.0,2.0
0.86,0.484,482.46,4.0,0.0,2.0,0.0
1.87065,0.714,724.08,5.4,0.0,3.0,3.0
4.63185,0.484,482.58,4.0,0.0,4.0,2.0
1.55222,0.714,724.14,5.4,0.0,3.0,0.0
2.53913,0.732,724.89,6.0,0.0,3.0,3.0
1.36651,0.472,482.0,3.6,0.0,2.0,0.0
3.74319,0.488,483.14,4.0,0.0,4.0,2.0
1.2666,0.48,483.5,3.6,0.0,2.0,2.0
1.218,0.726,723.75,6.0,0.0,3.0,0.0
6.63543,0.48,483.2,3.6,0.0,2.0,2.0
1.89945,0.372,729.84,4.2,0.0,6.0,3.0
0.7459,0.33,728.91,4.2,0.0,3.0,0.0
1.2568,0.22,486.84,2.4,0.0,2.0,2.0
0.954,0.348,731.04,4.2,0.0,6.0,3.0
0.6,0.224,488.12,2.4,0.0,2.0,0.0
4.15811,0.372,488.5,3.6,0.0,2.0,2.0
-2.2432,0.636,728.31,4.8,0.0,6.0,3.0
2.04875,0.436,485.5,3.6,0.0,2.0,0.0
0.748,0.424,485.04,3.2,0.0,2.0,2.0
1.8492,0.828,727.68,8.4,0.0,12.0,3.0
7.67815,0.552,484.72,5.2,0.0,8.0,0.0
7.2664,0.876,726.78,7.8,0.0,15.0,3.0
1.2985,0.656,480.0,12.4,0.0,8.0,24.0
9.18989,1.2,719.52,22.8,0.0,12.0,57.0
5.238,1.146,718.8,22.2,0.0,15.0,54.0
2.2716,1.332,720.9,24.0,0.0,12.0,60.0
7.43533,1.716,721.29,29.4,0.0,12.0,84.0
2.23272,1.052,480.36,18.4,0.0,6.0,58.0
1.7856,0.996,478.48,18.0,0.0,2.0,56.0
3.38221,0.896,478.1,16.8,0.0,2.0,52.0
1.9655,0.6,477.94,19.6,0.0,2.0,38.0
2.043,0.46,478.62,16.0,0.0,4.0,36.0
2.82,0.204,480.68,11.6,0.0,0.0,36.0
4.728,0.516,720.33,21.0,0.0,0.0,54.0
3.71409,0.5,479.6,16.8,0.0,0.0,38.0
3.792,0.504,480.3,16.8,0.0,0.0,36.0
7.2148,0.496,479.4,16.8,0.0,0.0,36.0
5.94,0.654,717.33,26.4,0.0,3.0,54.0
6.45,0.702,716.07,28.2,0.0,0.0,57.0
11.43789,0.702,718.08,28.2,0.0,0.0,54.0
6.01405,0.48,479.44,18.8,0.0,0.0,36.0
8.94277,0.558,720.36,26.4,0.0,0.0,54.0
2.8989,0.196,479.88,14.8,0.0,0.0,38.0
4.4676,0.534,719.76,24.6,0.0,0.0,54.0
4.5936,0.792,718.5,26.4,0.0,3.0,54.0
4.71945,0.75,717.93,25.8,0.0,0.0,54.0
5.10402,0.564,721.35,25.8,0.0,0.0,57.0
3.992,0.228,481.72,16.4,0.0,0.0,36.0
5.994,0.342,720.03,24.6,0.0,0.0,54.0
4.24954,0.212,481.26,16.4,0.0,0.0,38.0
3.5534,0.22,481.4,16.4,0.0,2.0,36.0
5.46555,0.3,720.96,26.4,0.0,0.0,54.0
7.52663,0.294,722.28,26.4,0.0,0.0,57.0
5.706,0.306,721.95,23.4,0.0,0.0,54.0
5.84145,0.3,722.1,23.4,0.0,0.0,57.0
3.9696,0.192,480.02,15.6,0.0,0.0,36.0
10.90545,0.39,719.73,24.0,0.0,0.0,54.0
5.922,0.594,721.29,24.6,0.0,0.0,54.0
6.30855,0.588,718.38,24.6,0.0,0.0,57.0
5.844,0.576,716.49,24.6,0.0,0.0,54.0
5.934,0.702,712.92,25.2,0.0,0.0,54.0
4.4135,0.624,473.24,17.2,0.0,0.0,36.0
4.4464,0.624,473.3,17.2,0.0,0.0,34.0
6.6488,0.624,473.08,16.8,0.0,0.0,36.0
10.51315,0.936,709.44,25.2,0.0,0.0,54.0
12.44186,0.948,713.4,25.8,0.0,0.0,54.0
6.072,0.954,714.99,25.8,0.0,0.0,54.0
6.6852,0.96,717.03,25.8,0.0,0.0,54.0
4.4514,0.632,477.02,17.2,0.0,0.0,36.0
6.6795,0.936,711.54,25.2,0.0,0.0,54.0
6.6672,0.924,709.44,26.4,0.0,0.0,54.0
